disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
4319,2017-06-16T00:00:00.000Z,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T00:00:00.000Z,2017-05-03T00:00:00.000Z,Major Disaster,KS,Kansas,Snow,2017-06-16T00:00:00.000Z,2017-06-16T00:00:00.000Z,,12ab1fd10eb3437e0f82712051c5a368,2019-10-10T20:03:52.940Z,5aa2d570cb4f0f7020b1707f
4300,2017-02-11T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2017-02-07T00:00:00.000Z,2017-02-07T00:00:00.000Z,Major Disaster,LA,Louisiana,Tornado,2017-02-11T00:00:00.000Z,2017-02-11T00:00:00.000Z,,c61072160edd5a67cdf0c961b2bf263c,2019-10-10T20:03:52.787Z,5aa2d570cb4f0f7020b17083
4294,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2017-01-02T00:00:00.000Z,2017-01-02T00:00:00.000Z,Major Disaster,GA,Georgia,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,2e4ed0f9665a6aa3705b75f2fc17f66a,2019-10-10T20:03:52.910Z,5aa2d570cb4f0f7020b17084
4274,2016-07-15T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-06-11T00:00:00.000Z,2016-06-13T00:00:00.000Z,Major Disaster,OK,Oklahoma,Flood,2016-07-15T00:00:00.000Z,2016-07-15T00:00:00.000Z,,9f7fbe54166c9917f46bbc0671ffdd2c,2019-10-10T20:03:52.940Z,5aa2d570cb4f0f7020b17089
4290,2016-11-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-09-24T00:00:00.000Z,Major Disaster,MN,Minnesota,Flood,2016-11-02T00:00:00.000Z,2016-11-02T00:00:00.000Z,,4b3121b56a1e399bd491e6302e0f655c,2019-10-10T20:03:52.900Z,5aa2d570cb4f0f7020b17085
4269,2016-04-25T00:00:00.000Z,SEVERE STORMS AND FLOODING ,2016-04-17T00:00:00.000Z,2016-04-30T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-04-25T00:00:00.000Z,2016-06-29T00:00:00.000Z,,772fa541af61700cb72ba607fdb7fcd0,2019-10-10T20:03:52.913Z,5aa2d570cb4f0f7020b1708a
3378,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Emergency,SC,South Carolina                ,Hurricane,2016-10-06T00:00:00.000Z,2018-01-11T00:00:00.000Z,2017-12-20T00:00:00.000Z,6471f5df13f8a2f50f5648e808df0ec7,2018-03-09T18:41:52.901Z,5aa2d570cb4f0f7020b17087
4279,2016-09-16T00:00:00.000Z,SEVERE STORM AND FLOODING,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,Major Disaster,MD,Maryland,Flood,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,,4d85c9a88eb8d36373afccf01cc48f26,2019-10-10T20:03:52.938Z,5aa2d570cb4f0f7020b17088
4285,2016-10-10T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Major Disaster,NC,North Carolina,Hurricane,2016-10-10T00:00:00.000Z,2016-11-14T00:00:00.000Z,,d9e367c0b02ee0143888b130fd06b461,2019-10-10T20:03:52.933Z,5aa2d570cb4f0f7020b17086
4264,2016-03-14T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-24T00:00:00.000Z,Major Disaster,NJ,New Jersey,Severe Storm(s),2016-03-14T00:00:00.000Z,2016-03-14T00:00:00.000Z,,242eaf73d2469eb1bf9bc5db4307c3f4,2019-10-10T20:03:52.947Z,5aa2d570cb4f0f7020b1708b
4242,2015-10-15T00:00:00.000Z,SEVERE WINDSTORM,2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,Major Disaster,WA,Washington,Severe Storm(s),2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,,7f65b847a7597ac8c7afaa1b4099d894,2019-10-10T20:03:52.786Z,5aa2d570cb4f0f7020b17090
4283,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2016-10-09T00:00:00.000Z,2016-10-25T00:00:00.000Z,,948ff1af42d59e19bad3eb4952e99612,2019-10-10T20:03:52.916Z,5aa2d570cb4f0f7020b17095
4262,2016-03-07T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,VA,Virginia,Snow,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,,1c20adf459e330063ccdad5d64a1dff2,2019-10-10T20:03:52.913Z,5aa2d570cb4f0f7020b1709a
3373,2015-10-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Emergency,SC,South Carolina                ,Severe Storm(s),2015-10-03T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,269f99e6b8ed9e2f2e702442464756ca,2018-03-09T18:41:52.918Z,5aa2d570cb4f0f7020b1709f
4281,2016-09-29T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2016-08-23T00:00:00.000Z,2016-08-27T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,2016-09-29T00:00:00.000Z,2016-09-30T00:00:00.000Z,,a1016dd972accc056dd75ea196127e27,2019-10-10T20:03:52.932Z,5aa2d570cb4f0f7020b170a4
4256,2016-02-10T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-12-26T00:00:00.000Z,2016-01-05T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm(s),2016-02-10T00:00:00.000Z,2016-02-10T00:00:00.000Z,,6d4106fd55c04abb6cea326407833164,2019-10-10T20:03:52.908Z,5aa2d570cb4f0f7020b170a9
4299,2017-02-10T00:00:00.000Z,SEVERE WINTER STORM,2017-01-13T00:00:00.000Z,2017-01-16T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm(s),2017-02-10T00:00:00.000Z,2017-02-10T00:00:00.000Z,,ea94f214d66c6f860fcdcdb581adf6eb,2019-10-10T20:03:52.946Z,5aa2d570cb4f0f7020b170ae
4278,2016-08-26T00:00:00.000Z,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-07-02T00:00:00.000Z,2016-07-09T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2016-08-26T00:00:00.000Z,2016-08-26T00:00:00.000Z,,067839a7fade0a4f9dd9c97814e310a9,2019-10-10T20:03:52.930Z,5aa2d570cb4f0f7020b170b3
4250,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2016-01-09T00:00:00.000Z,Major Disaster,MO,Missouri,Flood,2016-01-21T00:00:00.000Z,2016-01-21T00:00:00.000Z,,2787fc57c947126310f51ce3e1c13785,2019-10-10T20:03:52.910Z,5aa2d570cb4f0f7020b1708e
4293,2016-12-15T00:00:00.000Z,WILDFIRES,2016-11-28T00:00:00.000Z,2016-12-09T00:00:00.000Z,Major Disaster,TN,Tennessee,Fire,2016-12-15T00:00:00.000Z,2016-12-15T00:00:00.000Z,,e827243818a232e778814cfd5f827529,2019-10-10T20:03:52.916Z,5aa2d570cb4f0f7020b17093
4272,2016-06-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-05-22T00:00:00.000Z,2016-06-24T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-06-11T00:00:00.000Z,2016-08-01T00:00:00.000Z,,d569369ebc01190f1279256047c3af0b,2019-10-10T20:03:52.919Z,5aa2d570cb4f0f7020b17098
4249,2016-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-11-12T00:00:00.000Z,2015-11-21T00:00:00.000Z,Major Disaster,WA,Washington,Severe Storm(s),2016-01-16T00:00:00.000Z,2016-01-16T00:00:00.000Z,,894a4902ff2aa94bfff12a3ce31a3c1a,2019-10-10T20:03:52.916Z,5aa2d570cb4f0f7020b1709d
4287,2016-10-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-02T00:00:00.000Z,2016-09-12T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm(s),2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,d694b7d758f4ec9b1d3af1eee31b5c69,2019-10-10T20:03:52.904Z,5aa2d570cb4f0f7020b170a2
4266,2016-03-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2016-03-07T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,TX,Texas,Flood,2016-03-19T00:00:00.000Z,2016-03-30T00:00:00.000Z,,508090e739e5c2293ed5b539734c297a,2019-10-10T20:03:52.917Z,5aa2d570cb4f0f7020b170a7
4244,2015-10-30T00:00:00.000Z,SEVERE STORM,2015-08-27T00:00:00.000Z,2015-08-27T00:00:00.000Z,Major Disaster,AK,Alaska,Coastal Storm,2015-10-30T00:00:00.000Z,2015-10-30T00:00:00.000Z,,1d559a1883f8e86dd4c2f38555790c88,2019-10-10T20:03:52.942Z,5aa2d570cb4f0f7020b170ac
4284,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,GA,Georgia,Hurricane,2016-10-09T00:00:00.000Z,2016-10-17T00:00:00.000Z,,b23d23eed5b5e8c4cf8709b8176d7027,2019-10-10T20:03:52.924Z,5aa2d570cb4f0f7020b170b1
4254,2016-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-22T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2016-02-06T00:00:00.000Z,2016-02-06T00:00:00.000Z,,778e7867d7f921bd5ccbc559d3174e79,2019-10-10T20:03:52.915Z,5aa2d570cb4f0f7020b1708d
4298,2017-02-01T00:00:00.000Z,SEVERE WINTER STORM,2016-12-24T00:00:00.000Z,2016-12-26T00:00:00.000Z,Major Disaster,SD,South Dakota,Severe Storm(s),2017-02-01T00:00:00.000Z,2017-02-01T00:00:00.000Z,,625bf0ca32a62facdcb0511e42317cb6,2019-10-10T20:03:52.911Z,5aa2d570cb4f0f7020b17092
4277,2016-08-14T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-08-11T00:00:00.000Z,2016-08-31T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,2016-08-14T00:00:00.000Z,2016-09-02T00:00:00.000Z,,c8bd61c82df431f846e3e4041175e6ba,2019-10-10T20:03:52.912Z,5aa2d570cb4f0f7020b17097
4253,2016-02-02T00:00:00.000Z,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, MUDSLIDES, AND A T",2015-12-01T00:00:00.000Z,2015-12-14T00:00:00.000Z,Major Disaster,WA,Washington,Flood,2016-02-02T00:00:00.000Z,2016-02-02T00:00:00.000Z,,61000c5dca27016176044078eee3870c,2019-10-10T20:03:52.946Z,5aa2d570cb4f0f7020b1709c
4292,2016-12-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-10-20T00:00:00.000Z,2016-10-21T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Flood,2016-12-02T00:00:00.000Z,2016-12-02T00:00:00.000Z,,53432c8855a52d7aaa929ec68a74fa76,2019-10-10T20:03:52.921Z,5aa2d570cb4f0f7020b170a1
4271,2016-05-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z,Major Disaster,MT,Montana,Severe Storm(s),2016-05-24T00:00:00.000Z,2016-07-07T00:00:00.000Z,,ee50685d90ede63c8c0e1a036dde9c98,2019-10-10T20:03:52.906Z,5aa2d570cb4f0f7020b170a6
4248,2016-01-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-28T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm(s),2016-01-04T00:00:00.000Z,2016-01-04T00:00:00.000Z,,1236a8c6c6f584cf3d137daf73efa2cc,2019-10-10T20:03:52.921Z,5aa2d570cb4f0f7020b170ab
4289,2016-10-31T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-10-03T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,2016-10-31T00:00:00.000Z,2017-05-03T00:00:00.000Z,,58638f1c06817baf36652aec9688a9ed,2019-10-10T20:03:52.922Z,5aa2d570cb4f0f7020b170b0
4247,2015-12-29T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-11-27T00:00:00.000Z,2015-11-29T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Ice Storm,2015-12-29T00:00:00.000Z,2016-11-22T00:00:00.000Z,,43dc81c6015f68d40f0088248106a67d,2019-10-10T20:03:52.907Z,5aa2d570cb4f0f7020b1708f
4288,2016-10-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21T00:00:00.000Z,2016-09-22T00:00:00.000Z,Major Disaster,WI,Wisconsin,Flood,2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,15818bd40af91243c64fe2cea07838d1,2019-10-10T20:03:52.912Z,5aa2d570cb4f0f7020b17094
4267,2016-03-23T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Snow,2016-03-23T00:00:00.000Z,2016-03-23T00:00:00.000Z,,205fc7494dc72d43e28b28a61e3a2c5a,2019-10-10T20:03:52.921Z,5aa2d570cb4f0f7020b17099
4245,2015-11-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-10-22T00:00:00.000Z,2015-10-31T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm(s),2015-11-25T00:00:00.000Z,2015-11-25T00:00:00.000Z,,c109aa68ac479ce08642e84e9ffe0733,2019-10-10T20:03:52.903Z,5aa2d570cb4f0f7020b1709e
3380,2016-10-07T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Emergency,NC,North Carolina                ,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,03f9d7a3de92e03a22932b17a56e062d,2018-04-23T22:40:28.438Z,5aa2d570cb4f0f7020b170a3
4261,2016-03-04T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,MD,Maryland,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,2786225b66f4000c887168bc8a11a262,2019-10-10T20:03:52.901Z,5aa2d570cb4f0f7020b170a8
4240,2015-09-22T00:00:00.000Z,VALLEY FIRE AND BUTTE FIRE,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,Major Disaster,CA,California,Fire,2015-09-22T00:00:00.000Z,2015-11-02T00:00:00.000Z,,921075ec57cd84d621342e49bca66c50,2019-10-10T20:03:52.922Z,5aa2d570cb4f0f7020b170ad
4282,2016-10-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-09-11T00:00:00.000Z,2016-09-14T00:00:00.000Z,Major Disaster,HI,Hawaii,Mud/Landslide,2016-10-06T00:00:00.000Z,2016-10-06T00:00:00.000Z,,3e864d34b1dccb1fe8de601e3cd19df6,2019-10-10T20:03:52.942Z,5aa2d570cb4f0f7020b170b2
4259,2016-02-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,Major Disaster,GA,Georgia,Severe Storm(s),2016-02-26T00:00:00.000Z,2016-02-26T00:00:00.000Z,,6514f92ef1e953f8661e0b64cc5e43d4,2019-10-10T20:03:52.923Z,5aa2d570cb4f0f7020b1708c
4239,2015-08-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDE",2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2015-08-12T00:00:00.000Z,2015-08-12T00:00:00.000Z,,627d2650b3b8fee9fdbac445d994d48d,2019-10-10T20:03:52.908Z,5aa2d570cb4f0f7020b17091
3377,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Emergency,FL,Florida,Hurricane,2016-10-06T00:00:00.000Z,2019-07-29T00:00:00.000Z,2019-07-29T00:00:00.000Z,de6b1487350a3d563932ae8c98aba8b7,2019-07-29T19:27:03.979Z,5aa2d570cb4f0f7020b17096
4257,2016-02-17T00:00:00.000Z,SEVERE STORM,2015-12-12T00:00:00.000Z,2015-12-15T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm(s),2016-02-17T00:00:00.000Z,2016-02-17T00:00:00.000Z,,6605327cebc74d3f7b02e973cf1be308,2019-10-10T20:03:52.948Z,5aa2d570cb4f0f7020b1709b
4297,2017-01-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-21T00:00:00.000Z,2017-01-22T00:00:00.000Z,Major Disaster,GA,Georgia,Tornado,2017-01-26T00:00:00.000Z,2017-02-03T00:00:00.000Z,,6ac607d94da8d0ccef5a333214766fad,2019-10-10T20:03:52.905Z,5aa2d570cb4f0f7020b170a0
4276,2016-08-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-07-11T00:00:00.000Z,2016-07-12T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm(s),2016-08-09T00:00:00.000Z,2016-08-09T00:00:00.000Z,,1dc06904f8158b9b1c200e0beaee84b2,2019-10-10T20:03:52.950Z,5aa2d570cb4f0f7020b170a5
4252,2016-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2015-12-16T00:00:00.000Z,2015-12-27T00:00:00.000Z,Major Disaster,ID,Idaho,Severe Storm(s),2016-02-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,,e8bb0bfd44c6c90151ea061ea94cc6ba,2019-10-10T20:03:52.911Z,5aa2d570cb4f0f7020b170aa
4296,2017-01-25T00:00:00.000Z,SEVERE WINTER STORM AND FLOODING,2016-12-14T00:00:00.000Z,2016-12-17T00:00:00.000Z,Major Disaster,OR,Oregon,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,12fb0a28d64f209d7fcd32fbe537edd9,2019-10-10T20:03:52.793Z,5aa2d570cb4f0f7020b170af
4273,2016-06-25T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-06-22T00:00:00.000Z,2016-06-29T00:00:00.000Z,Major Disaster,WV,West Virginia,Flood,2016-06-25T00:00:00.000Z,2016-07-06T00:00:00.000Z,,1b8ac153456f6945522f0c9918d5d2a7,2019-10-10T20:03:52.905Z,5aa2d570cb4f0f7020b170b4
4268,2016-03-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-09T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,MS,Mississippi,Flood,2016-03-25T00:00:00.000Z,2016-04-13T00:00:00.000Z,,bd8c353e57f098d826360e31de6a31f5,2019-10-10T20:03:52.920Z,5aa2d570cb4f0f7020b170b5
4246,2015-12-23T00:00:00.000Z,SEVERE STORM AND STRAIGHT-LINE WIND,2015-11-17T00:00:00.000Z,2015-11-17T00:00:00.000Z,Major Disaster,ID,Idaho,Severe Storm(s),2015-12-23T00:00:00.000Z,2015-12-23T00:00:00.000Z,,e5cca5e285c136ac0b7610a7ea6ea486,2019-10-10T20:03:52.906Z,5aa2d570cb4f0f7020b170ba
4291,2016-11-02T00:00:00.000Z,HURRICANE MATTHEW,2016-10-07T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,VA,Virginia,Hurricane,2016-11-02T00:00:00.000Z,2016-11-10T00:00:00.000Z,,9da2e1079f8ef602f6358d549737972f,2019-10-10T20:03:52.908Z,5aa2d570cb4f0f7020b170bf
4270,2016-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-03-08T00:00:00.000Z,2016-03-13T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2016-05-06T00:00:00.000Z,2016-05-06T00:00:00.000Z,,61d25aed02c2d46f9e9cb18878832a63,2019-10-10T20:03:52.950Z,5aa2d570cb4f0f7020b170c4
3374,2016-01-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-22T00:00:00.000Z,2016-01-09T00:00:00.000Z,Emergency,MO,Missouri,Flood,2016-01-02T00:00:00.000Z,2016-03-10T00:00:00.000Z,,1cf2a53727a5be3b0dff589203236d2a,2019-10-10T20:03:52.907Z,5aa2d570cb4f0f7020b170c9
3375,2016-01-16T00:00:00.000Z,CONTAMINATED WATER,2014-04-25T00:00:00.000Z,2016-08-14T00:00:00.000Z,Emergency,MI,Michigan                      ,Toxic Substances,2016-01-16T00:00:00.000Z,2017-09-12T00:00:00.000Z,2017-08-24T00:00:00.000Z,f3a643fd0c0b291f3ee0ba427adaee46,2018-03-09T18:41:52.950Z,5aa2d570cb4f0f7020b170b9
4295,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,Major Disaster,MS,Mississippi,Tornado,2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,248efda84b66c698d372bc5cbcdb9a5d,2019-10-10T20:03:52.790Z,5aa2d570cb4f0f7020b170be
4275,2016-08-03T00:00:00.000Z,TORNADO,2016-06-11T00:00:00.000Z,2016-06-11T00:00:00.000Z,Major Disaster,MT,Montana,Tornado,2016-08-03T00:00:00.000Z,2016-08-03T00:00:00.000Z,,ae78cc529a5ff8fc760fd927ae4a56dd,2019-10-10T20:03:52.944Z,5aa2d570cb4f0f7020b170c3
4251,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,Major Disaster,AL,Alabama,Severe Storm(s),2016-01-22T00:00:00.000Z,2016-01-22T00:00:00.000Z,,fa8fdf591f69957b04bc6423a645f9de,2019-10-10T20:03:52.908Z,5aa2d570cb4f0f7020b170c8
3376,2016-02-05T00:00:00.000Z,FLOODING,2015-12-28T00:00:00.000Z,2016-02-01T00:00:00.000Z,Emergency,LA,Louisiana                     ,Flood,2016-02-06T00:00:00.000Z,2019-04-24T00:00:00.000Z,2019-04-24T00:00:00.000Z,16ba353688e008bfbc5734cac8fc4ba7,2019-04-24T18:01:16.928Z,5aa2d570cb4f0f7020b170b8
4301,2017-02-14T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,Major Disaster,CA,California,Severe Storm(s),2017-02-14T00:00:00.000Z,2017-02-14T00:00:00.000Z,,97c3cdf8a105f95e6e572755555c63e1,2019-10-10T20:03:52.923Z,5aa2d570cb4f0f7020b170bd
4280,2016-09-28T00:00:00.000Z,HURRICANE HERMINE,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2016-09-28T00:00:00.000Z,2016-09-28T00:00:00.000Z,,6c3b966d330354d166e29113d354c960,2019-10-10T20:03:52.914Z,5aa2d570cb4f0f7020b170c2
4255,2016-02-09T00:00:00.000Z,"SEVERE WINTER STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-21T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm(s),2016-02-09T00:00:00.000Z,2019-11-13T00:00:00.000Z,,e7a2b41a1c9f7e0a580197a98200f8c7,2019-11-13T17:47:00.819Z,5aa2d570cb4f0f7020b170c7
4263,2016-03-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-08T00:00:00.000Z,2016-04-08T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,2016-03-13T00:00:00.000Z,2016-04-12T00:00:00.000Z,,9738b41f7b8e4d366010cc1a57262448,2019-10-10T20:03:52.910Z,5aa2d570cb4f0f7020b170b6
4241,2015-10-05T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Major Disaster,SC,South Carolina,Flood,2015-10-05T00:00:00.000Z,2015-10-26T00:00:00.000Z,,e1f0937188927414deed1caf31619ec2,2019-10-10T20:03:52.908Z,5aa2d570cb4f0f7020b170bb
4286,2016-10-11T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Major Disaster,SC,South Carolina,Hurricane,2016-10-11T00:00:00.000Z,2016-11-14T00:00:00.000Z,,14ecb366ed597289a37bac6dbedd8003,2019-10-10T20:03:52.915Z,5aa2d570cb4f0f7020b170c0
4265,2016-03-16T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DE,Delaware,Snow,2016-03-16T00:00:00.000Z,2016-03-16T00:00:00.000Z,,3e5119a1bfa7bdb35d6164f096ff4bcc,2019-10-10T20:03:52.932Z,5aa2d570cb4f0f7020b170c5
4243,2015-10-20T00:00:00.000Z,WILDFIRES AND MUDSLIDES,2015-08-09T00:00:00.000Z,2015-09-10T00:00:00.000Z,Major Disaster,WA,Washington,Fire,2015-10-20T00:00:00.000Z,2015-10-20T00:00:00.000Z,,92cd842ddec43f173eb64c11a7abb311,2019-10-10T20:03:52.941Z,5aa2d570cb4f0f7020b170ca
4258,2016-02-17T00:00:00.000Z,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-12-06T00:00:00.000Z,2015-12-23T00:00:00.000Z,Major Disaster,OR,Oregon,Severe Storm(s),2016-02-18T00:00:00.000Z,2016-02-18T00:00:00.000Z,,8538c9bf5dab6cf71965bc4702216a08,2019-10-10T20:03:52.934Z,5aa2d570cb4f0f7020b170b7
4238,2015-08-07T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-15T00:00:00.000Z,2015-07-27T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Storm(s),2015-08-08T00:00:00.000Z,2015-08-08T00:00:00.000Z,,f4d30bba197627b007b4eea18b300b49,2019-10-10T20:03:52.918Z,5aa2d570cb4f0f7020b170bc
